[20160309,123155,120594,123371,118877,69252]
[20160308,122971,121675,127044,120043,110790]
[20160307,120562,123727,123900,120562,76750]
[20160304,118358,122226,123090,117386,70532]
[20160303,113216,117969,117256,113108,68194]
[20160302,113032,114447,113443,112211,29184]
[20160301,112362,112751,113075,111477,28198]
[20160229,112568,112384,113843,111196,47906]
[20160226,113961,113075,113961,110774,45448]
[20160225,114015,113605,114804,113281,40770]
[20160224,114491,113335,114836,113216,48476]
[20160223,112028,114350,114167,111714,49536]
[20160222,108311,112038,111812,107814,23568]
[20160219,107415,108138,108344,106853,12328]
[20160218,108020,107393,108020,106496,8768]
[20160217,107155,107458,107534,106086,9170]
[20160216,107393,107404,108225,106950,11102]
[20160215,105870,108182,108355,105870,5012]
[20160205,108030,107328,108495,106518,10674]
[20160204,106529,108192,108020,106291,15568]
[20160203,107188,106777,107425,105805,17740]
[20160202,106669,107199,107155,106313,19812]
[20160201,108030,106594,108322,105708,33596]
[20160129,107598,108030,107912,105535,36330]
[20160128,108808,107782,109100,108074,26936]
[20160127,105924,108679,108538,105924,30438]
[20160126,105492,106745,105837,104573,14586]
[20160125,103871,105092,107706,103871,18912]
[20160122,103072,104638,104141,102867,13702]
[20160121,101667,103255,103364,101667,18936]
[20160120,102132,102208,102262,101008,9438]
[20160119,102823,101992,103018,101516,12896]
[20160118,100566,102586,103169,99712,15946]
[20160115,100674,100566,102046,100155,12180]
[20160114,99993,100393,101149,99161,12486]
[20160113,99939,99831,100425,98859,15840]
[20160112,100468,100015,101657,99388,14024]
[20160111,100069,101192,101214,99820,12744]
[20160108,98848,101181,100339,97346,14038]
[20160107,99258,99302,100609,98945,11442]
[20160106,99853,99723,100630,99496,8652]
[20160105,98999,100231,100738,98621,11832]
[20160104,100123,98751,101322,98772,6626]
[20151231,101322,100998,101775,99820,15724]
[20151230,100252,101279,102456,100252,14762]
[20151229,98869,100641,100166,98362,12538]
[20151228,101170,99345,101451,98913,8164]
[20151225,100976,101289,101592,100728,8274]
[20151224,101851,101387,102694,100933,14670]
[20151223,103806,101570,104627,101333,17132]
[20151222,105254,104249,106475,103731,14606]
[20151221,102646,105978,105395,102235,3566]
[20151218,99118,103403,101899,98891,2686]
[20151217,97235,99096,100038,96748,1500]
[20151216,95850,97051,96845,95514,678]
[20151215,96185,96499,96867,95536,1648]
[20151214,93372,96001,96575,93372,2426]
[20151211,91467,93566,93804,91424,842]
[20151210,91662,91716,92257,91240,646]
[20151209,91391,92008,91954,90471,796]
[20151208,92019,90720,92408,90471,796]
[20151207,91402,92008,92852,90937,978]
[20151204,90309,91337,91445,90309,648]
[20151203,92701,91110,93047,89854,2426]
[20151202,92830,92441,93934,92051,1410]
[20151201,91878,92701,92852,91575,2142]
[20151130,92496,92560,92800,91542,166]
[20151127,91216,92626,95219,91216,266]
[20151126,90522,91216,93288,89655,318]
[20151125,88722,89655,90859,87822,78]
[20151124,88711,87854,88982,86813,148]
[20151123,91997,87290,92670,88049,172]
[20151120,93494,91997,93494,90468,74]
[20151119,95425,93494,95425,93277,98]
[20151118,98267,95425,99384,94427,354]
[20151117,98147,98267,98679,98147,2]
[20151116,98060,98147,98147,98060,0]
[20151113,99785,98060,99785,98006,2]
[20151112,99785,99785,99785,99785,0]
[20151111,99785,99785,99785,99785,0]
[20151110,100642,99785,100642,99785,0]
[20151109,102280,100642,102280,99243,2]
[20151106,104666,102280,104666,102280,0]
[20151105,101748,104666,104666,100837,4]
[20151104,105620,101748,105620,101705,4]
[20151103,103039,105620,105620,103039,0]
[20151102,102753,103039,103380,102411,2382]
[20151030,104343,102786,104343,102753,0]
[20151029,105468,104343,105468,103834,6]
[20151028,106571,105468,106571,105468,0]
[20151027,107609,106571,107609,106571,0]
[20151026,108172,107609,108172,107609,0]
[20151023,108161,108172,108172,108161,0]
[20151022,108702,108161,108702,108161,8]
[20151021,108702,108702,108702,108702,0]
[20151020,109891,108702,109891,108702,2]
[20151019,110086,109891,110086,109891,0]
[20151016,110086,110086,110086,110086,0]
[20151015,110086,110086,110086,110086,0]
[20151014,110627,110086,110627,110086,0]
[20151013,111132,110627,111906,110447,1164]
[20151012,111233,111177,112804,110515,546]
[20151009,110144,111525,111435,109067,982]
[20151008,109953,109493,112232,109561,180]
[20150930,109953,110447,109953,109953,0]
[20150929,109953,109953,109953,109953,0]
[20150928,109953,109953,109953,109953,0]
[20150925,109312,109953,109312,109312,0]
[20150924,112507,109312,112507,109312,12]
[20150923,115083,112507,115083,112507,0]
[20150922,115691,115083,115691,115083,0]
[20150921,115691,115691,115691,115691,0]
[20150918,115691,115691,115691,115691,0]
[20150917,115691,115691,115691,115691,0]
[20150916,115691,115691,115691,115691,0]
[20150915,115691,115691,115691,115691,0]
[20150914,115647,115691,115691,115647,0]
[20150911,114088,115647,116078,114088,24]
[20150910,113812,114088,114088,113812,0]
[20150909,115404,113812,115404,113812,2]
[20150908,115404,115404,115404,115404,0]
[20150907,114961,115404,115404,114961,0]
[20150902,116741,114961,117172,114961,8]
[20150901,116741,116741,116741,116741,0]
[20150831,118501,116741,119780,116401,582]
[20150828,117457,118970,120824,116870,1058]
[20150827,117574,117211,117868,115228,388]
[20150826,118220,117692,119721,117574,384]
[20150825,119651,119182,119651,117340,542]
[20150824,122021,118161,124121,119651,1068]
[20150821,125470,122784,126069,123558,460]
[20150820,125869,125177,127512,125165,372]
[20150819,125729,126151,125963,125013,602]
[20150818,125998,125553,126444,125306,446]
[20150817,127453,126233,127535,125611,636]
[20150814,126515,127183,128122,125775,550]
[20150813,127183,126738,128263,126127,1324]
[20150812,127289,127488,127442,125623,844]
[20150811,126491,126233,130645,125846,990]
[20150810,125658,126925,126667,124966,632]
[20150807,125951,125412,126808,125294,604]
[20150806,126116,125893,127277,124825,1208]
[20150805,127594,125400,128110,125423,884]
[20150804,126479,127606,127723,126127,1324]
[20150803,129577,127477,130668,127559,1390]
[20150430,129577,130492,129577,129577,0]
[20150429,132761,129577,132761,129577,2]
[20150428,130398,132761,132761,130398,0]
[20150427,127358,130398,130398,127358,0]
[20150424,126382,127358,127358,126382,0]
[20150423,126293,126382,126382,126293,0]
[20150422,125051,126293,126293,125051,0]
[20150421,125073,125051,125073,125051,0]
[20150420,122977,125073,125073,122977,0]
[20150417,126072,122977,126072,122977,0]
[20150416,126072,126072,126072,126072,0]
[20150415,126238,126072,126238,126072,0]
[20150414,128445,126238,128445,126238,0]
[20150413,128567,128445,128567,128445,0]
[20150410,129233,128567,129233,128567,0]
[20150409,131474,129233,131474,129233,0]
[20150408,131174,131474,131474,131174,0]
[20150407,131529,131174,131529,131174,0]
[20150403,131718,131529,131718,131718,0]
[20150402,131418,131718,131718,131418,0]
[20150401,130642,131418,131418,130642,2]
